Link,Title,Valid
https://www.facebook.com/dainikIttefaq/posts/2341196492656843?__tn__=-R,??????? ???? ?????? ?? ??? ??? ???? ‘???? ????????????’? ?? ???????? ?????? ????? ?????? ????????????? ???? ??????? ???????????? ??????? ????? ? ????????? ???????? ???????? ??? ????? ?????? ?????????? ??????,agree
https://www.facebook.com/dainikIttefaq/posts/2341003059342853?__tn__=-R,"?????? ??? ??????????? ?????, ????????? ?? ???? ???????? ? ????? ?????????? ????????? ?????? ?????? ?????? ?????? ???????? ????? ???? ??????, ??????????? ?????????? ???? ???? ??????-??????? ??? ????? ??????? ????? ????????? ???? ???? ????????? ??????",agree
https://www.facebook.com/dainikIttefaq/posts/2341194612657031?__tn__=-R,????????? ????? ????????????? ??????????? ???? ???? ??? ???? ?????? ??????? ????? ?????? ??????? ??????? ???? ??? ????? ?????? ‘???????’?,agree
https://www.facebook.com/dainikIttefaq/posts/2341000492676443?__tn__=-R,"?????? ????? ?????? ??????? ??? ??? ?????? ? ??????????? ??????? ????? ???? ??????, ?????? ????? ?????????? ?????? ???????? ???? ????????? ?????",agree
https://www.facebook.com/dainikIttefaq/posts/2340999202676572?__tn__=-R,?????????? ????? ??? ??????? ???? ? ??????? ?? ??????? ??????? ?????????? (??????) ???????? ??????? ????? ??????? ??? ????????? ??????? ???????? ? ?????????? ???? ??? ???? ???? ???????? ??? ????? ??? ??? ????????,agree
https://www.facebook.com/dainikIttefaq/posts/2340997409343418?__tn__=-R,"???????? ???? ????? ??????? ??????????? ??-???? ???????? ????? ?????? ????????? ??? ??? ?????????? ?????????? ??? ?????? ?????? ????? ???????? ??????? ???? ??? ????????? ?? ??, ???? ????? ? ???? ?????? ?????? ????????? ?????????? ?? ?? ??????????? ?????? ?????? ?? ???? ??? ???????? ???? ???????? ????????? ????? ??? ???? ???? ???",agree
https://www.facebook.com/dainikIttefaq/posts/2340996052676887?__tn__=-R,"???????? ??????????? ?????????? ??? ???? ???? ??? ??????, ‘???????? ????? ???? ?????? ???? ??????? ???????? ???? ????? ???????? ?????????? ????????? ??? ???????? ?? ???? ??????? ???? ???, ??? ???? ???? ???? ??????? ???? ??????? ????????? ?????? ???? ??????? ??? ???? ???????’",agree
https://www.facebook.com/dainikIttefaq/posts/2340994356010390?__tn__=-R,"??????? ??????? ?????? ????? ????? ?????? ??????, ??? ?????? ??????? ???? ??????? ???? ?????? ????? ?????? ????? ??? ??? ??-???????????? ??????? ??????? ??? ????? ???? ????? ?????? ???? ?????? ?????? ??? ??? ??????? ??-????????? ???? ????? ???? ?????? ????????? ???? ???? ??? ???? ???? ??????? ?? ???? ???? ??????? ????? ‘?? ????? ????? ????’",agree
https://www.facebook.com/dainikIttefaq/posts/2340932736016552?__tn__=-R,"?????? ???? ??????? ??? ? ?????? ??? ?????????? ?????? ??? ????? ???? ?????? ???? ??? ??? ??? ?? ??? ???? ?????, ??? ?????? ???? ????? ??????? ???????, ????? ?????????????? ???? ????? ???????? ??? ??? ???? ?????? ???? ??? ??????? ?? ????? ????? ???????? ?????????? ???? ??-??????? ???? ??? ???? ????? ??? ???? ?????????????? ?? ??????? ??? ???????????",agree
https://www.facebook.com/dainikIttefaq/posts/2340928152683677?__tn__=-R,????? ??? ????? ????? ? ????? ???? ???? ????? ??? ?????? ??????? ???????????? (????)? ????????? ????? ???? ?? ????? ???? ????? ????? ????? ?? ???? ???????? ???? ? ??? ?????????? ??????? ?????? ??????? ??????? ???? ??????,agree
https://www.facebook.com/dainikIttefaq/posts/2340921769350982?__tn__=-R,???????????? ????? ?????? ?????? ??? ????? ???? ????????????? ?????? ????? ?????? ????? ?????? ????? ????? ??????? ?? ???? ???? ???? ?????? ? ?????? ????? ???? ?? ?????? ???????? ??? ?????? ?????? ????? ????? ?????????? ?????,agree
https://www.facebook.com/dainikIttefaq/posts/2340920482684444?__tn__=-R,????????? ??????? ??????? ????????? ???????? ?????? ???? ?????????? ??? ?? ??? ?? ???? ??? ??????? ?????? ??? ???? ?? ??? ???? ??????-?????? ???????? ???????? ??????? ?? ????? ?????? ?? ??? ???? ????? ??? ???????? ?????? ???? ?? ???????? ??? ?????? ???? (??)? ?? ??????? ????? ??????? ????? ???? ?????,agree
https://www.facebook.com/dainikIttefaq/posts/2340875509355608?__tn__=-R,"????????? ?????? ????? ??????? ????? ???????????? ?? ????? ???? ??? ?????? ?????? ?????? ????? ?????? ?????? ??????? ????????, ??????? ??????? ?????????? ??-??????? ???? ??????? ????? ? ?????? ??????? ??. ????? ?? ????? ????? ?????? ???????? ??? ???? ??????? ???? ??? ?????? ???????? ??? ?????",agree
https://www.facebook.com/dainikIttefaq/posts/2340843109358848?__tn__=-R,"????????????? ??? ?????? ??????, ??? ????? ???? ??? ???? ?????????? ?????? ?????? ????? ???? ????? ? ?????? ??? ?????? ??? ????? ???? ?? ??? ?????? ??????? ????????? ????????? ????????? ?????",agree
https://www.facebook.com/dainikIttefaq/posts/2340841729358986?__tn__=-R,"??????? ???? ????? ?????????? ?? ?????????? ??????? ????? ????? ???? ?????? ???? ?? ????????? ???? ????? ??? ???????????????? ???? ?????? ??????? ?????????? ????, ????????? ??? ????????? ?? ?????? ???? ???? ??? ?????????????? ? ????? ??? ??????? ??? ?? ????????????? ??? ???? ??? ?? ??????????????? ??? ???? ?????? ???? ?? ????????? ???? ????????? ???????? ??? ??????? ???????? ??????",agree
https://www.facebook.com/dainikIttefaq/posts/2340840036025822?__tn__=-R,"???????? ?????????? ?????? ??????? ???? ????? ????? ?????? ???? ??????????? ??????? ?, ? ? ?? ????? ????????? ?????????, ? ?????????? ?????????? ??? ?? ? ?? ???????? ???????????? ??????????????? ??????????? ????? ?????? ????? ?????????? ?????? ????????????? ???????? ?? ?????? ???????? ????? ???? ??????? ??. ???? ?????? ?????? ???? ????????? ??????",agree
https://www.facebook.com/dainikIttefaq/posts/2340727462703746?__tn__=-R,???????????? ??????? ??????? ???? ??? ???? ???? ?????? ?????? ???? ?? ???? ??? ??????? ?????? ?????? ??????? ???????? ?????? ???? ??????? ???? ? ???? ???????? ?????? ????? ? ???????? ???? ????,agree
https://www.facebook.com/dainikIttefaq/posts/2340726379370521?__tn__=-R,??????? ?????? ???? ?????????? ??????? ??? ????-???? ?????? ????????? ??????? ???? ??????? ??????? ???? ??? ??? ?????? ??????? ????? ??????? ?? ?????? ?????? ????? ???-????? ?????? ??????,agree
https://www.facebook.com/dainikIttefaq/posts/2340495299393629?__tn__=-R,??????? ?? ??? ???? ???? ?????? ???????? ??????????????? ????? ???? ????? ?? ???????????? ?????? ??????,agree
https://www.facebook.com/dainikIttefaq/posts/2340494172727075?__tn__=-R,??????? ???? ????????? ?????? ??? ????? ?????? ?????????? ???????? ??????? ????????? ?? ???????? ????? ?????????? ?????? ??? ??? ????? ??????? ???? ?????,agree
https://www.facebook.com/dainikIttefaq/posts/2340359282740564?__tn__=-R,??????????? ????????????? ????? ????? ??????????? ???? ???? ??????? ?????? ??? ??????? ??????? ?????-? ?????(??????) ???? ?????? ??????? ????? ???????,agree
https://www.facebook.com/dainikIttefaq/posts/2340361962740296?__tn__=-R,??????????? ???????? ???????? ?????? ?????? ???????? (?????) ???????????? ?? ???? ????? ??????????? ????????? ??? ??????,agree
https://www.facebook.com/dainikIttefaq/posts/2340358042740688?__tn__=-R,"?????? ? ??? ???? ?????? ?? ????????? ??????? ???????? ????? ????? ?????? (????) ?????????? ???? ????? ??????, ??? ????? ?????????? ??????, ??? ??????? ????",agree
https://www.facebook.com/dainikIttefaq/posts/2340356679407491?__tn__=-R,"????????? ????? ?????????? ?? ????? ??????, ???????? ????? ??????? ???? ???????? ??????? ???? ??????? ??? ??????????",agree
https://www.facebook.com/dainikIttefaq/posts/2340355429407616?__tn__=-R,???????? ?????? ?????? ????? ????-??????? ??????? ???????? ?????? ????????? ?????? ???? ???????? ????????? ???????? ???????? ????????? ???? ????? ???? ??????? ????? ??-?????? ??? ???????? ?????? ??????? ????? ???????? ???? ???????? ????,agree
https://www.facebook.com/dainikIttefaq/posts/2340350716074754?__tn__=-R,"??????? ??????? ?????? ????? ????? ?????? ??????, ??? ?????? ??????? ???? ??????? ???? ?????? ????? ?????? ????? ??? ??? ?????????????? ??????? ??????? ??? ????? ????",agree
https://www.facebook.com/dainikIttefaq/posts/2340231626086663?__tn__=-R,???????????? ????? ?????? ???? ???? ‘?????’ ???? ????????? ??????? ???? ??????? ????? ???? ?????? ????????????? ?? ????? ??? ????? ????? ???????? ??????? ???????? ??? ????? ????? ????? ???????? ??? ???????? ??? ??? ????? ??? ????????? ????? ????? ???? ?????? ????,agree
https://www.facebook.com/dainikIttefaq/posts/2340221856087640?__tn__=-R,"???? ??? ????????? ???? ????? ???? ??? ?????? ?? ????????? ????? ?????? ??? ????? ????? ???? ??????????? ??????? ??? ???? ??? ????? ?????? ??? ???? ???? ??? ??????????? ????????? ????????? ????? ?????? ????? ??? ??? ??, ‘???? ??????????",agree
https://www.facebook.com/dainikIttefaq/posts/2340218889421270?__tn__=-R,???? ???? ?????? ?????? ? ????? ?????? ????? ?? ????? ????? ???? ???? ??? ??? ??? ????? ??? ???????? ??? ??? ??? ??????? ???? ??? ????? ????? ????????,agree
https://www.facebook.com/dainikIttefaq/posts/2340171402759352?__tn__=-R,???? ???????? ?????? ???????? ??? ??? ??? ???? ????? (??) ???? ?? ??????????? ???? ??? ????? ????? ??????? ????????????,agree
https://www.facebook.com/dainikIttefaq/posts/2340161446093681?__tn__=-R,?????? ????? ??? ????? ?????? ????? ?????? ????? ????? ? ???? ???? ?????? ??? ??????? (??) ???? ?? ????????? ?????? ???????? ?????? ?????????? ??????,agree
https://www.facebook.com/dainikIttefaq/posts/2340160272760465?__tn__=-R,"??????????? ? ??????? ????? ?????? ??????? ?. ????? ?????? ??????, ?????-?????? ???? ?????? ?????? ???? ????? ????????? ????????? ??????????? ?????? ??? ??????????? ?????? ??????????????",agree
https://www.facebook.com/dainikIttefaq/posts/2340146966095129?__tn__=-R,?? ???? ???????? ????? ???? ???? ???????????? ????? ???? ? ???? ??? ?????????? ??????? ??????? ???????-??????(???? ?????? ???)-??????? ????,agree
https://www.facebook.com/dainikIttefaq/posts/2340142816095544?__tn__=-R,"???? ??? ?????? ???? ???? ???????? ??? ?? ??, ?? ????? ????? ????? ??????? ??? ??? ??????",agree
https://www.facebook.com/dainikIttefaq/posts/2340058492770643?__tn__=-R,????????? ????-??????? ????????? ???????? ?? ???????? ??? ??????? ????? ??? ?? ?? ????? ???? ??? ???? ?????? ?????????,agree
https://www.facebook.com/dainikIttefaq/posts/2340059726103853?__tn__=-R,???? ???? ??? ???? ?? ???? ?? ???? ????? ???? ???? ????? ????? ????????? ???? ???? ????????? ?????? ??? ???? ?????? ?????,agree
https://www.facebook.com/dainikIttefaq/posts/2339959852780507?__tn__=-R,????????? ???? ????? ??????? ??????????? ??-???? ???????? ????? ????????? ??? ??? ????? ?????????? ?????????? ??? ??????,agree
https://www.facebook.com/dainikIttefaq/posts/2339958812780611?__tn__=-R,??????????? ?????????? ????? ????? ??????????? ?????? ???????? ????? ?????? ????? (??) ???? ???? ???? ???????,agree
https://www.facebook.com/dainikIttefaq/posts/2340038086106017?__tn__=-R,?? ???? ? ??? ??????????? ???? ????? ????????? ?? ????? ???? ????????? ????? ?? ????? ????? ??????????? ????? ??????? ???? ??? ??! ???? ? ??? ??? ????????? ???? ??????????? ???? ????? ?????? ???????? ????????? ????????,agree
https://www.facebook.com/dainikIttefaq/posts/2339928649450294?__tn__=-R,"??????? ??? ???????? ??????? ‘???????’? ??????????? ??? ????? ????????? ?? ??????????? ???????? ????????????? ??????? ?????? ???????? ???? ???? ???????? ???? ???! ????????? ??? ???????? ?????????? ?????? ???? ????? ???????, ???? ???????? ????????? ?? ????????????",agree
https://www.facebook.com/dainikIttefaq/posts/2344426775667148?__tn__=-R,?????????? ??????? ??????? ?????????????? ??? ????-????? ?????? ??????,agree
https://www.facebook.com/dainikIttefaq/posts/2344525908990568?__tn__=-R,???? ??? ? ??????? ?????? ???????? ? ???????? ????????? ????? ???? ???????? ?????? ???? ???? ???? ????????????? ????? ??? ???? ??????? ??????? ?????????,agree
https://www.facebook.com/dainikIttefaq/posts/2344425379000621?__tn__=-R,??????? ???? ???????? ????? ??? ?????????? ?? '???? ???' ????????? ??? ?????? ????? ????????? ??????,agree
https://www.facebook.com/dainikIttefaq/posts/2344486542327838?__tn__=-R,"???? ????? ??????? ??????? ??? ??????????? ????? ??? ??? ?????? ????? ?????, ?????? ????? ??? ???? ??????? ????????????? ???? ??? ????? ???????? ??? ?????? (????)?",agree
https://www.facebook.com/dainikIttefaq/posts/2344421925667633?__tn__=-R,??????????? ????? ????? ??????? ????? ??????? ?????????????? ?????? ???? ??????? ????????? ????????? ??????? ?????? ?????? ??????? ??????,agree
https://www.facebook.com/dainikIttefaq/posts/2344457608997398?__tn__=-R,?????? ?????????? ???? ?????? ????? ??????? ?????? ???????? ?????? ??????? ??????? ????? ??????? ???? ??????? ??? ??????????? ????????????? ??????? ???? ????????????,agree
https://www.facebook.com/dainikIttefaq/posts/2344221699020989?__tn__=-R,????? ???????? ?????????? ???????????? ?????? ?????? ??? ??? ?????? ?????? ???? ?????? ??? ????????? ‘?????????’? ??? ????? ????? ?????? ?????? ???? ???? ?????? ?????? ??????? ?????? ??????? ???? ?????????? ??????? ?????,agree
https://www.facebook.com/dainikIttefaq/posts/2338936969549462?__tn__=-R,"??????? ??????????? ??????? ??????, ?????????????? ????? ??????? ???????? ?????? ??? ??????? ????? ????? ??? ?????? ????, ???? ??? ??? ???????",agree
https://www.facebook.com/dainikIttefaq/posts/2338868262889666?__tn__=-R,??????? ??????? ???????? ??????? ??????? ???? ?????? ?????? ?????? ????? ????? ??? ?????? ????? ???? ??? ????? ? ????? ??????????? ?? ???? ????? ??? ?? ?????? ???????????????? ????????? ???????,agree
https://www.facebook.com/dainikIttefaq/posts/2338858829557276?__tn__=-R,????? ????? ??????? ????? ???? ????????? ??? ??????? ??????? ?????????????? ????????? ??? ????? ???? ??????? ??? ?????? ????? ??????? ?????? ???? ??????????,agree
https://www.facebook.com/dainikIttefaq/posts/2338792212897271?__tn__=-R,????? ?? ????? ????? ?????? ??????? ?????? ?????? ???? ??? ???? ???? ????? ????? ??? ??? ???????? ????????? ?? ?????? ???? ?????? ?? ???? ?????? ??????? ???? ???? ?? ??? ??? ????? ???? ??????? ???? ??? ??????,agree
https://www.facebook.com/dainikIttefaq/posts/2338724369570722?__tn__=-R,??????????? ???????? ???????? ?????????? ?????? ????-???? ????? ???? ??? ????? ? ? ? ????? ???? ??????????? ????? ????????????? ??-???????,agree
https://www.facebook.com/dainikIttefaq/posts/2338697432906749?__tn__=-R,????? ? ???????????? ??? ???? ???????? ??????? ?????? ?????? ??? ???? ??? ????? ?????? ???? ??? ????? ????? ‘?????? ??????’ ???? ???? ???????? ??????? ?? ??? ???? ????,agree
https://www.facebook.com/dainikIttefaq/posts/2338672079575951?__tn__=-R,??????? ?????? ????? ????????? ?????????? ??? ????? ????????? ?????? ?????? ???? ?? ??? ?????????? ? ????? ?????? ?? ???? ???? ???? ?????? ??? ????????? ??????? ???????,agree
https://www.facebook.com/dainikIttefaq/posts/2338719176237908?__tn__=-R,?????????? ????-????? ??????? ???-????? ???????? ??????? ????? ???? ??? ????? ?? ?? ??? ??????,agree
https://www.facebook.com/dainikIttefaq/posts/2338615662914926?__tn__=-R,?????????? ???????? ????? ?????? ??????? ???? ?? ???? ?? ??? ???? ?? ????? ? ????? ????? ???? ??? ?????? ????,agree
https://www.facebook.com/dainikIttefaq/posts/2338615662914926?__tn__=-R,,agree
https://www.facebook.com/dainikIttefaq/posts/2338516996258126?__tn__=-R,???????? ?????????? ??? ????????? ?? ?????????? ????? ???? ??????? ??? ??? ?????? ???????????? ???? ??? ??????,agree
https://www.facebook.com/dainikIttefaq/posts/2338515919591567?__tn__=-R,??? ????? ????? ????????? ??????????????? ??????? ???? ???? (????? ???????? ???? ????? ?????? ??????)? ?????? ??? ????? ??? ??????? ?????? ?? ?? ??? ???? ?? ?????????,agree
https://www.facebook.com/dainikIttefaq/posts/2338459652930527?__tn__=-R,?????????? ??????? ???? ????? ????????: ?????? ??????,agree
https://www.facebook.com/dainikIttefaq/posts/2338457446264081?__tn__=-R,???? ??????????? ???? ??????? ???????? ??? ???,agree
https://www.facebook.com/dainikIttefaq/posts/2338385336271292?__tn__=-R,????? ????????? ??? ??? ??? ??????,agree
https://www.facebook.com/dainikIttefaq/posts/2338190892957403?__tn__=-R,??????????? ??? ??????? ??? ?????? ? ???? ?????!,agree
https://www.facebook.com/dainikIttefaq/posts/2338167486293077?__tn__=-R,‘????? ?????’ ??????? ?????? ? ????? ?????????,agree
https://www.facebook.com/dainikIttefaq/posts/2338166589626500?__tn__=-R,???? ??????? ??????? ??????????? ???? ????????,agree
https://www.facebook.com/dainikIttefaq/posts/2338149942961498?__tn__=-R,??????? ??????? ?????? ????? ????????,agree
https://www.facebook.com/dainikIttefaq/posts/2338148902961602?__tn__=-R,??? ??? ????????? ??????? ???? ????? ????,agree
https://www.facebook.com/dainikIttefaq/posts/2338144706295355?__tn__=-R,"??? ???? ???? ????? ?????? ???, ???????? ????",agree
https://www.facebook.com/dainikIttefaq/posts/2338243466285479?__tn__=-R,"?????? ???????? ??? ????? ??? ????? ???????? ???, ??????? ????????",agree
https://www.facebook.com/dainikIttefaq/posts/2338143462962146?__tn__=-R,?????????? ????? ????? ?????? ?? ???? ???? ??????????? ???????,agree
https://www.facebook.com/dainikIttefaq/posts/2338142079628951?__tn__=-R,?????????????? ????? ‘??? ????????? ????????’? ???????????,agree
https://www.facebook.com/dainikIttefaq/posts/2338164732960019?__tn__=-R,???? ????? ????? ???,agree
https://www.facebook.com/dainikIttefaq/posts/2338139259629233?__tn__=-R,"???? ?????? ??? ??, ??? ?????????: ?????? ???? ????",Discuss
https://www.facebook.com/dainikIttefaq/posts/2338136812962811?__tn__=-R,?????? ???? ???????-??????? ???? ??????????? ??,agree
https://www.facebook.com/dainikIttefaq/posts/2337939556315870?__tn__=-R,?????? ?? ??? ?????? ???????????? ????? ????????? ??????? ???????? ?????,agree
https://www.facebook.com/dainikIttefaq/posts/2337979929645166?__tn__=-R,?????? ??????? ??? ????????? ???????,agree
https://www.facebook.com/dainikIttefaq/posts/2338091782967314?__tn__=-R,????? ????? ????? ???????? ????,Discuss
https://www.facebook.com/dainikIttefaq/posts/2338087129634446?__tn__=-R,??? ????? ?????? ??????? ??????????,agree
https://www.facebook.com/dainikIttefaq/posts/2337988626310963?__tn__=-R,?????? ??????? ???? ????????? ?????? ??????? ?????????,agree
https://www.facebook.com/dainikIttefaq/posts/2337941386315687?__tn__=-R,???????? ????? ????????? ???? ??,agree
https://www.facebook.com/dainikIttefaq/posts/2337855656324260?__tn__=-R,????? ?????? ??? ????? ?????????,agree
https://www.facebook.com/dainikIttefaq/posts/2337978116312014?__tn__=-R,"????????, ?????????? ???? ????? ??? ???? ??? ?? : ?????????????",Discuss
https://www.facebook.com/dainikIttefaq/posts/2337845309658628?__tn__=-R,???? ????????? ????? ???-??? ?????: ???? ?????? ????,agree
https://www.facebook.com/dainikIttefaq/posts/2337936269649532?__tn__=-R,??? ????? ?????? ????? ????????,agree
https://www.facebook.com/dainikIttefaq/posts/2337829519660207?__tn__=-R,"???????? ?????? ??????? ???? ?, ??? ??",agree
https://www.facebook.com/dainikIttefaq/posts/2337825532993939?__tn__=-R,"‘???? ?????? ???? ????????? ??, ????? ????? ????? ????? ???’",agree
https://www.facebook.com/dainikIttefaq/posts/2337696826340143?__tn__=-R,??????? ?????? ???? ????? ??? ?????? ???? ????????,agree
https://www.facebook.com/dainikIttefaq/posts/2337690239674135?__tn__=-R,???????? ???? ‘????? ????’ ????????? ??????!,agree
https://www.facebook.com/dainikIttefaq/posts/2337694806340345?__tn__=-R,"?????? ??? ?????? ???????, ??????? ??????",agree
https://www.facebook.com/dainikIttefaq/posts/2337684376341388?__tn__=-R,"??????????? ??????? ??? ???? ??????, ???????? ??????-????",agree
https://www.facebook.com/dainikIttefaq/posts/2337715309671628?__tn__=-R,??????? ?????? ?????? ????? ????,agree
https://www.facebook.com/dainikIttefaq/posts/2337681776341648?__tn__=-R,"??????? ?? ???????????? ?????? ??????? ??????, ???????? ????",agree
https://www.facebook.com/dainikIttefaq/posts/2337680566341769?__tn__=-R,"???????? ?????????? ???, ?????? ??????? ?????",agree
https://www.facebook.com/dainikIttefaq/posts/2337616246348201?__tn__=-R,?????? ????? ???????? ??????????? ?????????? ???? ??????,agree
https://www.facebook.com/dainikIttefaq/posts/2337610626348763?__tn__=-R,"???? ?? ????? ?????, ??????? ???????? ??? ????????? ?????????",agree
https://www.facebook.com/dainikIttefaq/posts/2337609386348887?__tn__=-R,?????? ?????? ???? ???? ?????? ? ???????? ??????,agree
https://www.facebook.com/dainikIttefaq/posts/2337608073015685?__tn__=-R,???????? ??????? ?????? ?????? ?????,agree
https://www.facebook.com/dainikIttefaq/posts/2337533286356497?__tn__=-R,???????????? ??????? ??? ????? ???????? ? ?? ???,agree
https://www.facebook.com/dainikIttefaq/posts/2337497889693370?__tn__=-R,????? ??????? ???? ???: ??????,agree
https://www.facebook.com/dainikIttefaq/posts/2337574176352408?__tn__=-R,???????? ???? ??????? ?????? ????? ??? ?????,agree
https://www.facebook.com/dainikIttefaq/posts/2337510479692111?__tn__=-R,?????? ???????? ?????????? ????? ?? ??????,agree
https://www.facebook.com/DainikJugantor/posts/2906812946010316?__xts__%5B0%5D=68.ARD3dcMXFf4U3nAdReQMmpBuwZPtBc5qMhs0HgHbXJh57yFw47_ocEc7gaaGUsS5cW0Ej2Z6wq5ST9FNOqk6CMuBVn8X_27cWIVINAIf-KhbzHFO4SnMAuzBTmmP-lVKrGXbhsNb9DcUPHj93ntQe-B_yv1w0_5TVHp2Orzy8RUe201CRA3oyaFsaaJ8THEAkCDxi_Z9aIBg8itIy2l4PhhmV_lS_Thj0KuNXzca_ucvzVfmqzFQCBjEnlL0cwO4-IcWjCdGc2HO0jJi0wrWVJo8dWBQBMsPMuU8MBNr73ytxLm1Uuji0sLKhHxEZEpgcNFE8SxFtty7UhkU6I7XptUlZA&__tn__=-R,?????? ?????????????? ?????? ??????? ?????? ???????? ??????? ??????,agree
https://www.facebook.com/DainikJugantor/posts/2913834361974841?__xts__%5B0%5D=68.ARBZ--mrdetURR0eJq2CYeY3G06iCj7AmE_2uKq-ATmAVyFPEHE3qPp3YSi4qI6cYCdQl97Qv6poGuvt04fbhZwOHGUIPIHNBWLSusoKinkgMmIt2s6pXkWNWR1hx-EjFMhPHGU8oR1GRS7JJocNac5r4feZ_Vt5-H1yaDPb3LIyuZGVPfDXfccJ4SU9eaApCz-rFFfBIjB4lyA4Be88K7KT-jJhzLyidYwR9ZnW-sy1KiGiIoqWI-QQs72RGxj_KaHAVwD2nVRm19PhT_2Fp4q6B6E2wYxDEYB7NWqgUlhyl2GrReXqBG_n6YeYe-CGzKf3wFGotoSAJH4SpVqG4ENqrA&__tn__=-R,????? ????? ???? ????? ??? ?????? ????????,agree
https://www.facebook.com/DainikJugantor/posts/2913932728631671?__xts__%5B0%5D=68.ARDshhsuBfJb48QvnW7kA0H-Lz797C4TRkp3_Bu5it0u7GHUH-QztYRsiYVLWIx6JGDuZXTHjdbo4gTRNpcotCcwVv8FMdHAfGphIilZMf86lN0-2DFei2Y7sP_xv0e3rAEF0jJPCK7H0sThbAUGmRiGYlzPYeJ1fjkZyFzRepuVLeRUqVzsn_fY2mt8CYrOPeL-ZeEkaTHtIPO8oaFXDr6ra8Ep4cbfvlX-UHzAtkPPT-iuUQnlOR78Tm0vA_nY4w7pD0_WcqVLVXP8Klt9Sg1gP7CQpf15A4d1vvihOg4i34IaWya03fw4etWVDa63oTKEXU6Bk2Sl5pMH3yvcnB7l9Q&__tn__=-R,????? ?????????? ???? ?????’? ?????? ??????? ??????? ???,agree
https://www.facebook.com/DainikJugantor/posts/2914099735281637?__xts__%5B0%5D=68.ARBQZ5Yu6C6vVTeF79zvEp_sw0rymPMfAAB29qa9trZTeoRd9fP4cQPtdAm-dWJ1kmN4SaCrNhW1fVheR5DeyBYPHNT4KRElI-qUHvsC2H6AySNmBNqzivXOgI4W7DVL78G8WryDRLGdrxth36gNdWquAYeJSs_YBgvdhawRc1NpI49QNUPz3UW-FpcNzgr-euXEL6Q283hUiYqZwYgk89Ks2nPzdEQYkCtI42u8BKEcdlI6zLZ6ZKUkjqd2uS0XsRORQX8nqupfukfGyc6YJwZocAm6TZlKgjZMu_ShB1cak_7Bc3YK-N6eENJ-Ivzj9Dbo8My5-gjZYr38uP5_CZqhlw&__tn__=-R,?????? ??????? ???-? ????? ??????: ??????,Disagrees
https://www.facebook.com/DainikJugantor/posts/2914108405280770?__xts__%5B0%5D=68.ARAqtgzy5Vbqg29tcqnxF4GBsAPx2yziGEHN4Mb3RBVkmlcfAiAyrtt7EULbOlrQRvyYpccGpVffu-Z5gTlDbPzBXE5NzJ6Uw6iNN5dLxBe3MYZkS9fUZCYFi43T1I1N5FCuHFzRclZlAjNPRmwF5N06EQYeR8R_3JJ-zgFhH0GaRUkop_2XtYSPhG3jc8Hq5k8Qs8UMbcHtgjLQ7DZlGbRsWlR8mXuW0iu7pYCBAfrB4J0MoE_dThUTFLH0nKl46OVoSR4ZvQF8K4EwgMrIl3iyeXfwoEqz6Bs1t7tVqWMr6S087G6o5ueLfs8ar8gKbII6BvNeIXJYYk4AOURGBaV9iQ&__tn__=-R,"?? ??? ?? ??? ???, ?? ???? ??? ????: ??",agree
https://www.facebook.com/DainikJugantor/posts/2914115868613357?__xts__%5B0%5D=68.ARDBMaecwsuc62WiMhBt5-455d4G8Tl-a1jaPu92Z_eV8ynTkqZFfnXm1AzQbN4QfX9UhjGTD09a6DU06kVLm-wJsANHaGqg5kKWv3fKdtjWd-Vs_tYYmMEADJwrgoulws-lAMjSBDLPgU2eSiRKqafKORcaPD89MCIZcm3yMVUJ07LK_rKs57X24sp48601gJ0Y56nBpVXfzt7ClIOD5mMzT1na0Kwr9ZdzrIXU3qFTDBwSUN9kGjtlP2sfqm7Ep1TOrXGFGqdzT61R0lqJQPY-6Et8VQ47MbRqby6IqawrlvBfWtXxe8cwDRhkYLHK2fUr93jMdFSJSP2FztXP0UD68g&__tn__=-R,"???????? ?????? ????, ?????-????? ?????? ??????",agree
https://www.facebook.com/DainikJugantor/posts/2914133421944935?__xts__%5B0%5D=68.ARDOOD_1ADPX6DcL7EMV_6bX4qYEVvJOtmkfHl9goHz_JWwLXLBuPIAvaPvTE3HOY4SwPOS8BCe0Px3bW_rcYp9oqV_iklaZSEhir6Ms7hXCgYWiM9vjt33ICRGLaLdOPv7SFmW3HW9z2FD7StwJ_yFxabVgVdTsQ5iQm7eORtClrL2mYjWa_uJyXP-HaZ1YkVhKsUcHkVqMbnnlzMeq3ec3uVBiu5fPpsyTOFks-EhgzMB0_OyZ-M8yQv4V58WM7iZiLlAIDxSKK8FntWBYiMiz51v-xKUSW1Dsh7IWPcRENb6d5PkMKS8WYucXgK6GexNXtzYl0SJE_hN_3tiY7x7ckQ&__tn__=-R,?????? ????? ????? ???? ???? ??????? ???? ?????,agree
